Fitzroy	PERSON	wears a futuristic battle-armor that increases his strength and protects him from opponents .
		
		This battle armor was destroyed by the X-Men and a second suit of armor was destroyed by X-Force .
		
		Fitzroy also had several Sentinels that obeyed his commands .
		
		These Sentinels were smaller than the
20th century	DATE	type , but had the ability to repair themselves using material from their near vicinity .
		
		Image :
Trevor Fitzroy & Bantam.jpg	ORGANIZATION	| thumb | 150px | right |
Trever Fitzroy	PERSON	and Bantam from X-Men Animated Series
Fitzroy	PERSON	was a guest-star in the two-part episode `` One Man 's Worth '' of the episodes of the mid - '90s X-Men animated series | '' X-Men '' animated series .
		
		Fitzroy , known as `` the Mutant Traitor '' , under the orders of Master Mold , travels back in time to
1959	DATE	to murder
Charles Xavier	PERSON	.
		
		In the cartoon , he does not kill those whose energy he absorbs , but knocks them unconscious for a few days .
		
		Fitzroy was one of the bosses in '' X-Men 2 : Game Master 's Legacy '' .
		
		Defeating him allows Wolverine to be a playable character .
		
		* * | gender = Male | species = Human | nationality = American -RCB- -RCB- '' ` James Ford '' ' , better known by the alias '' '' ` Sawyer '' ' '' and later as '' '' `
Jim LaFleur	PERSON	'' ' '' , is a fictional character played by
Josh Holloway	PERSON	on the
ABC	ORGANIZATION	television series '' Lost '' .
		
		Sawyer was born on 18
February 1968	DATE	"; he was initially portrayed as a conniving , sarcastic handsome flirt who keeps stashes of washed-ashore items ."
		
		His flashbacks typically depict a more sensitive side to him , juxtaposed against acts of betrayal and theft .
		
		He has a romantic interest in the fugitive
Kate Austen	PERSON	-LRB-
Evangeline Lilly	PERSON	-RRB- , and the two fall in love over the series .
		
		Their relationship is particularly prominent in the beginning of the third season .
		
		In the fourth season he develops a more heroic side , becoming protective of
Claire Littleton	PERSON	-LRB-
Emilie de Ravin	ORGANIZATION	-RRB- and sacrificing his chance to escape so his friends can in the There 's No Place Like Home | season finale .
		
		In the fifth season ,
Sawyer	PERSON	quickly acclimates to his new role as group leader as they are sent back through time , and after being without
Kate	PERSON	for three years , falls in love with
Juliet Burke	PERSON	-LRB-
Elizabeth Mitchell	PERSON	-RRB- , creating a love triangle when
Kate	PERSON	returns to the island .
		
		Sawyer is the show 's primary anti-hero .
		
		Sawyer was born in
Jasper	LOCATION	,
Alabama	LOCATION	in
1968	DATE	as
James Ford	ORGANIZATION	.
		
		When
James	PERSON	was nine years old , his parents were conned by a man under the alias of `` Characters of Lost #Anthony Cooper |
Tom Sawyer	PERSON	"'' ; as a result , his father killed both his mother and himself ."
		
		On the day of the funeral , Characters of Lost #Jacob |
Jacob	PERSON	expresses his condolences to
Sawyer	PERSON	, even as he is writing his ' I am going to find you ' letter for the conman who took his family .
		
		At the time of his parents ' death ,
James	PERSON	and his family were living in
Knoxville	LOCATION	,
Tennessee	LOCATION	according to the letter
Sawyer	PERSON	carries .
		
		James also claims to have dropped out of high school in the ninth grade , but has a `` high school transcript . ''
		
		A major driving force in
James	PERSON	' life is his vow to avenge his parents ' deaths by hunting down the original
Sawyer	PERSON	"; as an adult , when he found himself in financial difficulty , he adopted the profession and alias of the man responsible for his parents ' death , using his looks and charm to seduce wealthy married women , thus he `` became the man he was hunting . ''"
		
		"One of his scams involved waking up next to his victim and pretending to be late for an important meeting ; as he rushes to get ready , his briefcase will `` accidentally '' spill open , revealing bundles of cash the woman `` was n't supposed to see . ''"
		
		With her interest piqued , he convinces her and her spouse to invest cash in a legally questionable , but supposedly lucrative business opportunity , before disappearing with the money .
		
		On one occasion , he runs this con up until he discovers the targeted couple has a child , experiences an attack of conscience and cancels the deal .
		
		On another occasion ,
Sawyer	PERSON	carries out a `` Long con '' -LRB- large-scale con -RRB- on a divorced woman named Characters of Lost #Cassidy
Phillips	PERSON	|
Cassidy	PERSON	who is known to be less gullible than his usual victims .
		
		He sets up the usual con and spills his cash over the ground , only this time with fake bank notes .
		
		
Cassidy	PERSON	realizes he 's trying to con her from the moment he spills the money , and tells him his con would n't have worked because she received no money after the divorce .
		
		Instead of being mad , however , she asks him to teach her his profession .
		
		After learning a few basic tricks ,
Cassidy	PERSON	soon asks
Sawyer	PERSON	to pull off a long con .
		
		He tells her such a con requires money , and she reveals she actually received
$ 600,000	MONEY	from her ex-husband .
		
		He pretends to begin a long con , using her money to set it up , but in fact he simply plans to take the money .
		
		However , she has begun to grow on him , and he wavers on his con .
		
		While visiting the diner of
Kate	PERSON	's mother , his partner -LRB- played by
Kevin Dunn	PERSON	#NOM?
Sawyer	PERSON	to resume his con on threat of death .
		
		He goes back to
Cassidy	PERSON	and tells her that he has been conning her , and warns her of a car parked outside .
		
		He stuffs the money into a bag and tells her to leave with it , and he will take the blame .
		
		When she runs off , he takes the real money -LRB- having given her fake bank notes -RRB- and returns to the car , actually empty .
		
		Cassidy presses charges against
Sawyer	PERSON	for conning her , and he is sent to prison .
		
		Cassidy visits him and informs him they have a daughter , named
Clementine	PERSON	.
		
		While in prison ,
Sawyer	PERSON	befriends a man named
Munson	PERSON	, sentenced for a white-collar crime .
		
		On behalf of the police , he cons
Munson	PERSON	"into revealing where he hid the money he stole ; as a result ,"
Sawyer	PERSON	's sentence is cut short , and the monetary reward he receives is deposited in an anonymous bank account for
Clementine	PERSON	at his request .
		
		Later , as
Sawyer	PERSON	is seducing another woman , another partner -LRB- played by
Robert Patrick	PERSON	#NOM?
Sawyer	PERSON	who conned his parents .
		
		Sawyer travels to
Australia	LOCATION	to confront the man , and shoots him .
		
		Before he dies ,
Sawyer	PERSON	realizes his partner had conned him into killing someone who owed money to an important person .
		
		Sawyer also encounters and drinks with
Christian Shephard	PERSON	at a bar .
		
		While in
Australia	LOCATION	,
Sawyer	PERSON	is arrested , at the same station visited by
Boone	PERSON	, for assaulting Warren Truss , an Australian politician and leader of the
National Party	ORGANIZATION	, during a bar fight .
		
		As a result ,
Sawyer	PERSON	is deported and banned from returning to
Australia	LOCATION	"; he leaves on board Oceanic Flight 815 , his seat number being 15D ."
		
		= Upon crashing on the island ,
Sawyer	PERSON	almost instantly clashes with the other survivors .
		
		He initially accuses Sayid of being the terrorist who caused the crash .
		
		Despite this , he joins Sayid , along with
Kate	PERSON	,
Charlie	PERSON	,
Boone	PERSON	and
Shannon	PERSON	on a hike to send out a distress signal .
		
		Upon returning ,
Sawyer	PERSON	searches the plane wreck for anything and everything he can find and keeps them for himself , causing the other survivors to bargain with him for items .
		
		He and
Jack	PERSON	clash over the attention of
Kate	PERSON	on regular intervals .
		
		"Kate claims to see through his attempts to make people hate him , until he shows her the letter he wrote but implies it was written to him by one of his victims ; later she sees the date on the envelope and realizes he wrote the letter himself ."
		
		After
Jack	PERSON	is caught in a cave-in ,
Sawyer	PERSON	locates
Kate	PERSON	in the jungle and eventually informs her .
		
		When
Shannon	PERSON	experiences asthma attacks ,
Sawyer	PERSON	is immediately under suspicion of possessing her inhalers after
Boone	PERSON	sees him with one of his belongings .
		
		After being interrogated by
Sayid	ORGANIZATION	, he tells
Kate	PERSON	that he does n't have them , causing an enraged Sayid to stab him in the arm .
		
		Kate then confronts
Sawyer	PERSON	regarding his selfish actions , and tells him to change his ways by cooperating more with the survivors .
		
		He reluctantly agrees .
		
		In the jungle ,
Sawyer	PERSON	and
Kate	PERSON	discover a case , carried on the plane by the
Marshall	PERSON	, and the two constantly fight over its ownership , until
Jack	PERSON	takes it from
Sawyer	PERSON	.
		
		Soon after ,
Sawyer	PERSON	becomes constantly harassed by a boar , and seeks
Kate	PERSON	's help in finding it .
		
		Upon cornering it , however ,
Sawyer	PERSON	decides to let it go .
		
		After learning about
Michael	PERSON	's plan to build a raft ,
Sawyer	PERSON	asks for a place on board , to which he is granted .
		
		However , after someone -LRB- later revealed as Walt -RRB- sets the raft on fire ,
Sawyer	PERSON	and
Michael blame Jin-Soo Kwon | Jin	PERSON	and
Sawyer	PERSON	takes him to the beach with the intent of beating him .
		
		Once the matter is solved ,
Sawyer	PERSON	experiences headaches and , after consulting
Jack	PERSON	, is prescribed reading glasses , made from pairs found in the wreckage .
		
		His voice also calms the newborn of survivor
Claire	PERSON	.
		
		The day before the raft sets sail ,
Sawyer	PERSON	and
Kate	PERSON	clash once more , this time over his place on the raft .
		
		While
Kate	PERSON	placed a good argument ,
Sawyer	PERSON	revealed his past life as a criminal to the survivors , securing his space on the raft .
		
		The next day ,
Sawyer	PERSON	,
Michael	PERSON	,
Walt	PERSON	and Jin set sail on the raft .
		
		When a piece of the raft breaks off ,
Sawyer	PERSON	is the first in the water to retrieve and re-attach it .
		
		He also begins reading through the survivors ' personal messages , kept in a bottle .
		
		That night , they encounter a small boat and begin celebrating their rescue .
		
		However , they soon reveal themselves as the Others , and demand they hand over
Walt	LOCATION	.
		
		In an attempt to prevent
Walt	PERSON	's abduction ,
Sawyer	PERSON	is shot in the shoulder before the raft is destroyed by the Others , who leave with Walt .
		
		=
Sawyer	PERSON	and
Michael	PERSON	are stranded at sea with the wreckage of the raft .
		
		Sawyer removes the bullet from his shoulder prior to arriving back on the island , encountering the tail section survivors from the plane and being thrown into a pit .
		
		Once the mishap is cleared ,
Sawyer	PERSON	,
Michael	PERSON	and Jin are released and forced into leading them to the fuselage camp .
		
		Throughout the journey ,
Sawyer	PERSON	constantly clashes with leader
Ana Lucia	PERSON	, until he passes out from his bullet wound .
		
		He is then carried via hand-made stretcher until the death of
Shannon	LOCATION	, where he is carried by Mr.
Eko	PERSON	into the hatch .
		
		He is cared for by
Kate	PERSON	, until her father ,
Wayne	PERSON	, is channeled through
Sawyer	PERSON	.
		
		Upon recovering ,
Sawyer	PERSON	reluctantly must seek
Jack	PERSON	's medical expertise on a regular basis .
		
		On one such occasion ,
Sawyer	PERSON	releases
Jack	PERSON	and
Locke	PERSON	from the armory after
Michael	PERSON	locks them in to search for Walt alone .
		
		Sawyer agrees to join them as they follow , only to encounter the Others .
		
		After revealing to have
Kate	PERSON	held hostage ,
Sawyer	PERSON	,
Jack	PERSON	and
Locke	PERSON	reluctantly hand over their guns for her safety .
